,OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y,"('ArcGIS',)_x","('ArcGIS',)_y","('Photon',)_x","('Photon',)_y","('Nominatim',)_x","('Nominatim',)_y"
803,16032,לוקווא - בני ברק,,12/3/2020,07:30 - 09:30,מיקום חולה,34.83462856,32.09119567,34.83547,32.09069,34.8324376,32.0873899,,
804,16044,מקור הבד פיש - בני ברק,,12/3/2020,10:00 - 13:00,מיקום חולה,34.8331645,32.0858956,34.8331,32.08589,,,,
805,16024,מסעדת דלאל - תל אביב - יפו,ישבה בתוך המסעדה,12/3/2020,19:00 - 21:30,מיקום חולה,34.7634952,32.0611278,34.77247,32.06966,34.752423,32.0456125,,
806,16030,בית כנסת יקר - למעלה - ירושלים,שהיה עם חולה מאומתת והמסלול כבר הופץ,12/3/2020,18:30 - 20:00,מיקום חולה,35.21073772,31.76631225,35.21926489,31.78037571,,,,
807,15987,בית כנסת מאקווא - בני ברק,מידע הועבר לקהילה.,12/3/2020,08:00 - 09:00,מיקום חולה,34.8357758,32.0843732,34.8245,32.09012,34.82907148,32.0875674,,
808,15990,"כולל "" דברי שיר "" - בני ברק",השתתף בשיעור. מידע נמסר לאיש קשר,12/3/2020,09:00 - 11:00,מיקום חולה,34.83619052,32.08591894,34.83547,32.09069,,,,
809,15991,בית כנסת סטרובקוב - בני ברק,הודעה על הצורך בבידוד נמסרה לאיש קשר,12/3/2020,11:00 - 12:30,מיקום חולה,34.83925889,32.08127645,34.8245,32.09012,34.82907148,32.0875674,,
810,15977,"סופרמרקט ""יש חסד"" - טבריה",,12/3/2020,11:30 - 12:00,מיקום חולה,35.5169531,32.7795991,35.07592,32.92886,35.2118722,31.7801728,,
811,15978,אנטריקוט קצבים - טבריה,,12/3/2020,12:00 - 12:30,מיקום חולה,35.5106259,32.7798475,35.52531,32.78769,,,,
812,15979,"מעון נעמת ""בית וגן"" - טבריה",שיכון ב' מול בית גינזבורג,12/3/2020,14:00 - 14:30,מיקום חולה,35.530973,32.795859,35.52531,32.78769,,,,
813,15967,מסעדת שילה - תל אביב - יפו,,12/3/2020,20:30 - 04:00,מיקום חולה,34.77366825,32.08825067,34.77345002,32.08818007,34.7820507,32.0802763,,
814,15951,סופר - בני ברק,,12/3/2020,00:45 - 02:00,מיקום חולה,34.82218025,32.08129368,34.83547,32.09069,34.8351091,32.0892535,34.8274607,32.088659
815,15947,"בית כנסת ""כנסת ישראל"" - בני ברק",,12/3/2020,07:00 - 07:30,מיקום חולה,34.84004154,32.08432381,34.8245,32.09012,34.82907148,32.0875674,,
816,15905,"סופר ""קואופ שופ"" - גבעת זאב",,12/3/2020,08:15 - 10:00,מיקום חולה,35.168153,31.8652568,35.16798,31.86502,,,,
817,15930,מסעדת אגאדיר - בני ברק,,12/3/2020,01:00 - 02:00,מיקום חולה,34.84204087,32.089238,34.83547,32.09069,,,,
818,15909,מחסני חשמל - בני ברק,,12/3/2020,12:00 - 14:00,מיקום חולה,34.8287219,32.0997094,34.82852,32.09957,34.8287496,32.0997231,34.8287496,32.0997231
819,15911,שבת חתן תפילה אולם נתיב מאיר - ירושלים,,12/3/2020,16:30 - 19:00,מיקום חולה,35.1826361,31.7705044,35.21873,31.78003,,,,
820,15918,יש - אור יהודה,,12/3/2020,15:30 - 16:00,מיקום חולה,34.8593382,32.0258672,34.8559,32.02747,34.8523936,32.0309712,,
821,15919,סופר בול מרקט - אור יהודה,"מיני סנטר , נווה רבין אור יהודה",12/3/2020,16:15 - 16:30,מיקום חולה,34.8698766,32.0250221,34.8559,32.02747,,,,
822,15920,"בית הכנסת חב""ד - אור יהודה",מסר לכולם להיות בבידוד,12/3/2020,20:00 - 21:30,מיקום חולה,34.8652706,32.0285596,34.87029,32.02779,35.03555725,32.1104602,,
823,15879,בית כנסת הגדול - בני ברק,,12/3/2020,13:00 - 14:00,מיקום חולה,34.8289585,32.0873548,35.102,33.00734,34.82907148,32.0875674,34.82907148,32.0875674
824,15869,סופר יוחננוף - נתיבות,,12/3/2020,12:30 - 13:30,מיקום חולה,34.592558,31.417696,34.59686,31.4187,35.047465,31.933289,,
825,15870,בית כנסת מגן שלמה - נתיבות,,12/3/2020,20:00 - 21:30,מיקום חולה,34.5659587,31.4201538,34.73811,31.8761,,,,
826,15859,סופר פארם - תל אביב - יפו,,12/3/2020,11:30 - 12:30,מיקום חולה,34.77360567,32.07767676,34.79838,32.125,34.8393766,32.1092035,34.7835635,32.0686952
827,15863,בית כנסת - קרית גת,,12/3/2020,19:00 - 20:00,מיקום חולה,34.75469184,31.61354333,34.77415,31.60498,34.78725594,31.6065713,35.09743219,32.8587924
828,15845,בית כנסת שבט בנימין - גבעת זאב,,12/3/2020,17:30 - 18:30,מיקום חולה,35.16562644,31.86180763,35.16884768,31.8617584,,,,
829,15839,חנות ארגמן - מגדל העמק,,12/3/2020,10:00 - 14:30,מיקום חולה,35.2418027,32.6756868,35.24243,32.67921,,,,
830,15334,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,12/3/2020,00:00-01:00,מיקום חולה,34.8573,32.09077,34.85710223,32.09073719,,,,
831,15335,"פאב ""דרינק פוינט"", רח' הסיבים 7, פתח תקווה",,12/3/2020,00:00-01:00,מיקום חולה,34.8573,32.09077,34.85710223,32.09073719,,,,
832,15336,בית חולים וולפסון,כל מי שביקר במחלקה פנימית ד' או במחלקת רגל סכרתית,12/3/2020,00:00-23:59,מיקום חולה,34.7627074,32.0360309,34.93223,32.17516,35.16881679,31.7686212,,
833,15337,"ישיבת חינוך לנער, צפת",,12/3/2020,00:00-02:00,מיקום חולה,35.4991753,32.9584609,35.50412,32.96399,,,,
834,15338,"ישיבת חב""ד הגדולה, צפת",,12/3/2020,00:00-23:59,מיקום חולה,35.494212,32.971981,35.50412,32.96399,,,,
835,15339,"בית הכנסת חסדי ישי, קרית גת",,12/3/2020,10:00-12:30,מיקום חולה,34.768459,31.611148,34.77415,31.60498,35.2136429,31.7835748,,
836,15340,"בית הכנסת חסדי ישי, קרית גת",,12/3/2020,18:15-19:15,מיקום חולה,34.768459,31.611148,34.77415,31.60498,35.2136429,31.7835748,,
837,15341,בית כנסת ברסלב מגדל העמק,,12/3/2020,16:00-18:00,מיקום חולה,35.2521039,32.6773627,35.24243,32.67921,34.9550346,32.5602527,,
838,15342,בית כנסת נר יוסף רחוב הנגב מגדל העמק,,12/3/2020,16:00-18:00,מיקום חולה,35.242818,32.682188,35.24383064,32.68199548,,,,
839,15343,"סופרמרקט ""יש חסד"", הנשיא ויצמן 1117, א.ת. שיכון ד', טבריה",,12/3/2020,13:00-13:30,מיקום חולה,35.5169531,32.7795991,35.51617763,32.77986144,,,,
840,15344,"ספוטניק בר"" ברחוב אלנבי 122, תל אביב",,12/3/2020,02:15-04:15,מיקום חולה,34.7731424,32.0628413,34.77317767,32.06286228,,,,
841,15345,"בית כנסת חב""ד, רחוב יסמין, גדרה.",קבלת שבת,12/3/2020,17:30-18:30,מיקום חולה,34.78599,31.8087788,34.7859311,31.80898856,,,,
842,15346,"אולם הנסיכה, צ'ק פוסט",,12/3/2020,11:30-12:00,מיקום חולה,35.0543154,32.8083407,35.05324006,32.80787004,,,,
843,15347,"בית חב""ד, רחוב המייסדים 41, אבן יהודה",,12/3/2020,17:00-19:30,מיקום חולה,34.8906791,32.2692212,34.8903988,32.26949849,,,,
844,15348,"קופת חולים כללית, כסיפה א'",,12/3/2020,08:00-12:00,מיקום חולה,35.082868,31.249581,34.78323,31.24028,34.89197516,32.07234625,,
845,15349,"מסעדת קפריס, רחוב הרצל, באר שבע",,12/3/2020,20:00-00:00,מיקום חולה,34.7859917,31.2377605,34.78875485,31.24054763,,,,
846,15350,"בית כנסת ""משכנות נריה"", אלעד",,12/3/2020,05:45-06:20,מיקום חולה,34.95075,32.04953,34.96002,32.05041,,,,
847,15351,"סופרמרקט ""יש חסד"", הנשיא ויצמן 1117, א.ת. שיכון ד', טבריה",,12/3/2020,13:00-13:30,מיקום חולה,35.5169531,32.7795991,35.51617763,32.77986144,,,,
848,15352,"חנות לבגדי נשים ""לילוש"" בקרית ים - שד' ירושלים 51",לא צוינו שעות,12/3/2020,00:02-23:58,מיקום חולה,35.06890348,32.84267028,35.21873,31.78003,,,,
849,15353,סופר קייזר בקייזר סנטר רח' אבני החושן 12 מודיעין,,12/3/2020,12:00-12:15,מיקום חולה,34.99787185,31.90739586,34.99763471,31.90281824,,,,
850,15354,חדר כושר באפרת,,12/3/2020,12:00-14:00,מיקום חולה,35.15377254,31.65139711,35.12539,32.2829,34.8420187,32.1581508,,
851,15355,"סופרמרקט ""אושר עד"", רח' אצ""ל 24 ראשל""צ",,12/3/2020,23:30-00:30,מיקום חולה,34.7610698,31.9908489,34.76258349,31.99024583,,,,
852,15356,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב",,12/3/2020,05:15-06:16,מיקום חולה,35.248254,31.87904,35.24352,31.88032,,,,
853,15357,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב",,12/3/2020,07:25-07:40,מיקום חולה,35.248254,31.87904,35.24352,31.88032,,,,
854,15358,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב",,12/3/2020,17:00-18:30,מיקום חולה,35.248254,31.87904,35.24352,31.88032,,,,
855,15359,"בית כנסת אמרי שפר, רח' קצנלבוגן 1, הר נוף, ירושלים",,12/3/2020,10:00-11:00,מיקום חולה,35.1739899,31.7896423,35.17343126,31.78911028,,,,
856,15360,"סופר יש, רח' שאולזון, הר נוף, ירושלים",,12/3/2020,13:00-13:30,מיקום חולה,35.1737005,31.7861401,35.17225239,31.78799511,,,,
857,15361,"בורקס אמא, רח' רבקה, ירושלים",,12/3/2020,12:00-12:15,מיקום חולה,35.2160602,31.7547198,35.21599,31.75479,,,,
858,15362,"""סופר אדוארד"" רח' ויצמן 55, יהוד",,12/3/2020,08:00-08:30,מיקום חולה,34.8925797,32.033714,34.89275877,32.03494028,,,,
859,15363,"סופרמרקט ""אושר עד"", רח' הקישון 11, בני ברק",,12/3/2020,09:30-11:00,מיקום חולה,34.8297222,32.0988889,34.83066095,32.09878875,,,,
860,15364,"אושר עד, רח' אצ""ל 24",,12/3/2020,23:30-00:30,מיקום חולה,34.7610698,31.9908489,34.59415,31.64509,,,,
861,15365,"בית כנסת מרכזי התמר, אפרת",,12/3/2020,00:02-23:58,מיקום חולה,35.149934,31.653589,34.70371,31.63689,,,,
862,15366,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,12/3/2020,01:00-01:30,מיקום חולה,34.85699,32.08938,34.85687184,32.08944186,,,,
863,15367,"מסעדת ""אבולעפיה"", רח' הסיבים 19, פתח תקווה",,12/3/2020,01:00-01:30,מיקום חולה,34.85699,32.08938,34.85687184,32.08944186,,,,
864,15368,"בית כנסת ""אור לשבים"" יהוד",תפילה,12/3/2020,05:00-07:00,מיקום חולה,34.89205,32.03719,34.89169,32.03737,34.85733525,32.0284033,,
865,15369,מאפיית דרך הלחם - יבנה,,12/3/2020,05:00 - 15:00,מיקום חולה,34.7360281,31.8664694,34.80065,31.94492,,,,
866,15370,בית כנסת 'בני ישיבות' קרית יערים (טלז סטון),,12/3/2020,05:20-06:30,מיקום חולה,35.09902269,31.80263945,35.10078,31.80348,,,,
867,15371,"בית כנסת מגן שלמה, מושב גילת",,12/3/2020,05:45-06:30,מיקום חולה,34.648934,31.326321,34.73811,31.8761,,,,
868,15372,רחוב אלעזר פתח תקווה,,12/3/2020,06:00-06:30,מיקום חולה,34.9019874,32.0800752,34.90337681,32.07621359,34.9049832,32.084669,,
869,15373,בית כנסת עולי אירופה - מגדל העמק,,12/3/2020,06:00 - 06:30,מיקום חולה,35.26490988,32.69357616,35.24243,32.67921,35.23651645,32.67806155,,
870,15374,"בית כנסת ""חושן"" רחוב הבדולח 12 מודיעין",,12/3/2020,07:00-08:00,מיקום חולה,34.9947624,31.9035949,34.99464077,31.90370888,,,,
871,15375,כולל 'נחלי דעת' קרית יערים (טלז סטון),,12/3/2020,07:00-13:00,מיקום חולה,35.09902269,31.80263945,35.09985,31.8032,,,,
872,15376,"בית כנסת הישן, ישוב אלון שבות",,12/3/2020,07:20-07:50,מיקום חולה,35.125256,31.654871,35.12415,31.65561,,,,
873,15377,"בית כנסת ""זיו יהודה"" ושטיבלאך, שד' אריה לוין בבני ברק",,12/3/2020,07:30-08:00,מיקום חולה,34.8379174,32.0972669,35.26437,32.54309,,,,
874,15378,"בית כנסת הרב שחף, רח' הרב נויפלד 10 בבני ברק",,12/3/2020,07:30-08:00,מיקום חולה,34.84142,32.0972214,35.26437,32.54309,,,,
875,15379,מקווה צאנז - בני ברק,,12/3/2020,07:30 - 07:50,מיקום חולה,34.83241071,32.08646534,34.83241,32.08647,,,,
876,15380,ישיבת הר עציון ישוב אלון שבות,חדר אוכל,12/3/2020,07:50-08:15,מיקום חולה,35.1235129,31.657671,35.12287,31.65807,35.12366812,31.65775405,,
877,15381,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/3/2020,08:00-08:30,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
878,15382,"קופ""ח כללית רחוב הפלמ""ח 17 רחובות",קומה א',12/3/2020,08:00-08:30,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
879,15383,"בית הכנסת ברחוב הרב מנהר 4, הר חומה, ירושלים",,12/3/2020,08:00-08:45,מיקום חולה,35.22415399,31.72198915,35.21873,31.78003,,,,
880,15384,קפה שלונסקי - רעננה,,12/3/2020,08:00 - 13:30,מיקום חולה,34.863387,32.1912984,34.86351997,32.19089002,34.8634647,32.1915084,,
881,15385,בית כנסת - ירושלים,,12/3/2020,08:00 - 08:45,מיקום חולה,35.22485723,31.72188712,34.77307,31.25227,35.20730942,31.79691935,34.9346695,31.655962
882,15386,"בית כנסת ברסלב, רחוב סעדיה יהוד",,12/3/2020,08:20-09:30,מיקום חולה,34.88712866,32.03166707,34.88978,32.03076,,,,
883,15387,ישיבת הר עציון ישוב אלון שבות,שיעור של הרב בזק,12/3/2020,08:30-10:00,מיקום חולה,35.1235129,31.657671,35.12287,31.65807,35.12366812,31.65775405,,
884,15388,"בית הכנסת ""בית אברהם"", רחוב אזניים לתורה 1, קרית יערים (טלז סטון)",,12/3/2020,08:30-09:30,מיקום חולה,35.1000709,31.8031406,35.09985,31.8032,,,,
885,15389,"פארם בקניון סביונים ביהוד, קומה שנייה",,12/3/2020,08:30-09:30,מיקום חולה,34.8783655,32.0305322,,,,,,
886,15390,סופר דיל - אפרת,,12/3/2020,08:30 - 08:45,מיקום חולה,35.15654824,31.66406397,34.89741,32.1011,34.8131677,32.0535039,,
887,15391,סופר פארם ניות - ירושלים,,12/3/2020,08:45 - 09:30,מיקום חולה,35.2018044,31.7672858,34.90577,32.17566,35.201867,31.7672414,35.201867,31.7672414
888,15392,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,12/3/2020,08:50-09:00,מיקום חולה,34.8040921,31.8944963,34.80247554,31.89379746,,,,
889,15393,"קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",יחידת אולטרסאונד,12/3/2020,08:50-09:00,מיקום חולה,34.8040921,31.8944963,34.80247554,31.89379746,,,,
890,15394,"מועדון כושר ""קולנוע פאר"", רחוב ישעיה 1, תל אביב",,12/3/2020,09:00-10:30,מיקום חולה,34.7786835,32.0950616,34.77844148,32.09491096,,,,
891,15395,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",,12/3/2020,09:00-09:40,מיקום חולה,34.8040921,31.8944963,34.80247554,31.89379746,,,,
892,15396,"מרפאת עיניים קופ""ח כללית ""רמז"" רחוב דוד רמז 71 רחובות",,12/3/2020,09:00-09:40,מיקום חולה,34.8040921,31.8944963,34.80247554,31.89379746,,,,
893,15397,"מועדון נוער ""אור ישראלי"" מגדל העמק",,12/3/2020,09:00-13:00,מיקום חולה,35.2417497,32.6778114,35.24105201,32.67188092,,,,
894,15398,"ישיבת ""תולדות אהרון"", ירושלים",,12/3/2020,09:00-09:40,מיקום חולה,35.2250446,31.7856547,35.21873,31.78003,35.22517083,31.7855323,,
895,15399,חנות גליתא - דודג' סנטר - נוף הגליל,,12/3/2020,09:00 - 14:00,מיקום חולה,35.3036111,32.6933333,35.30459007,32.69379994,,,,
896,15400,מקווה בסביון ברח' הדרים,,12/3/2020,09:30-09:45,מיקום חולה,34.88259,32.05602,,,,,,
897,15401,"מקווה יחזקאל, קרית גת",,12/3/2020,09:30-10:00,מיקום חולה,34.76598,31.612332,34.76562068,31.61201171,,,,
898,15402,סופר מגה בעיר מנחם בגין 44 כפר יונה,,12/3/2020,09:30-10:00,מיקום חולה,34.9365342,32.3112272,34.93700844,32.311197,,,,
899,15403,"מינימרקט ""שורצקי"", רח' שינקין 54, תל אביב",,12/3/2020,09:30-10:00,מיקום חולה,34.7761506,32.0685326,34.77613139,32.06860309,,,,
900,15404,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,12/3/2020,09:30-13:00,מיקום חולה,34.8398083,32.0779264,34.8398648,32.07777523,,,,
901,15405,משביר לעמו - בני ברק,,12/3/2020,09:30 - 09:50,מיקום חולה,34.8301802,32.0864001,34.83547,32.09069,,,,
902,15406,"סופר מאיר, רחוב סעדיה חתוכה, יהוד",,12/3/2020,09:40-10:00,מיקום חולה,34.88897932,32.02892633,34.88804315,32.03282456,,,,
903,15407,סופר- דיל דרך בת לחם - ירושלים,,12/3/2020,09:45 - 10:00,מיקום חולה,35.2200407,31.7545463,35.2253,31.76595,,,,
904,15408,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'",,12/3/2020,10:00-10:30,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
905,15409,"קופ""ח כללית רחוב פלמ""ח 17 רחובות קומה א'",,12/3/2020,10:00-10:30,מיקום חולה,34.822608,31.895434,34.82278805,31.89546262,,,,
906,15410,קניון בית החולים שמיר,,12/3/2020,10:00-11:30,מיקום חולה,34.84077625,31.9669506,35.66034,33.1648,,,,
907,15411,"סופרמרקט ""ויקטורי"" רח' ירושלים 34 רעננה",,12/3/2020,10:00-11:15,מיקום חולה,34.8544072,32.1854841,34.85418008,32.18561998,,,,
908,15412,"סופרמרקט ״ויקטורי״ רח׳ ירושלים 34, רעננה",,12/3/2020,10:00-11:15,מיקום חולה,34.8545996,32.1861476,34.85419005,32.18562465,,,,
909,15413,"קייטרינג רוזמרין רחוב העבודה 7, ראש העין",,12/3/2020,10:00-12:00,מיקום חולה,34.9413999,32.1060032,34.94174405,32.1058892,,,,
910,15414,יוחננוף מול הים - חדרה,,12/3/2020,10:00 - 11:00,מיקום חולה,34.8949244,32.4407789,34.89612993,32.44092004,35.60316047,32.68615365,,
911,15415,סופר קייזר – רח' אבני החושן מודיעין,,12/3/2020,10:10-10:45,מיקום חולה,34.99644634,31.90306358,34.9943926,31.90329908,,,,
912,15416,"שופרסל רח' לוחמי הגטאות 36, נהריה",,12/3/2020,10:30-11:00,מיקום חולה,35.0969043,33.000985,35.0969584,33.00029423,,,,
913,15417,ספריה מרכזית מודיעין,,12/3/2020,10:30-10:50,מיקום חולה,35.015185,31.8986272,34.79157,31.77308,34.77213637,31.9706816,,
914,15418," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין.",,12/3/2020,10:30-11:00,מיקום חולה,35.0148796,31.8988459,35.0174951,31.89890016,,,,
915,15419," רח' עמק דותן 49 מרכז רב- תחומי, מודיעין",,12/3/2020,10:30-11:00,מיקום חולה,35.0148796,31.8988459,35.0174951,31.89890016,,,,
916,15420,"חנות ""הפיראט האדום"" תלפיות מתחת לקניון הדר - ירושלים",,12/3/2020,10:30 - 10:45,מיקום חולה,35.2132365,31.7540687,35.22391,31.75053,,,,
917,15421,שופרסל שלי מרכז מרום נווה - רמת גן,,12/3/2020,10:45 - 11:00,מיקום חולה,34.8290158,32.0716067,34.82876005,32.07206,,,,
918,15422,עמק דותן 49 מודיעין,ספרייה ציבורית מודיעין,12/3/2020,10:50-11:00,מיקום חולה,35.0147152,31.8992523,35.0174951,31.89890016,35.0148195,31.8991635,35.0148195,31.8991635
919,15423,בית הרופאים רח' ערער 9 מודיעין,,12/3/2020,11:00-11:30,מיקום חולה,35.008295,31.9004192,35.00939,31.89862,,,,
920,15424,"קשת טעמים רח' לוחמי הגטאות 9, נהריה",,12/3/2020,11:00-11:15,מיקום חולה,35.0982285,33.004319,35.09798,33.00453,,,,
921,15425,"חנות מחשבים ""אייבורי"" ישפרו מודיעין",,12/3/2020,11:00-11:30,מיקום חולה,34.9625248,31.8893826,35.00939,31.89862,,,,
922,15426,"חנות """"אייבורי"""", """"ישפרו סנטר"""", רח' המלאכות, מודיעין.",,12/3/2020,11:00-11:30,מיקום חולה,34.9628105,31.8898011,35.00939,31.89862,,,,
923,15427,"""אייבורי"", ""ישפרו סנטר"", רח' המלאכות, מודיעין.",,12/3/2020,11:00-11:30,מיקום חולה,34.9625248,31.8893826,35.00939,31.89862,,,,
924,15428,"בית קפה דרך הגפן, מושב בית זית 24",,12/3/2020,11:00-13:00,מיקום חולה,35.1615608,31.7818868,35.16145009,31.77969046,,,,
925,15429,"אטליז גבאי רח' השקד 38, נהריה",,12/3/2020,11:15-11:35,מיקום חולה,35.0844446,32.9900208,35.08735435,32.98836234,,,,
926,15430,"יוחננוף, נתיבות",,12/3/2020,11:15-11:30,מיקום חולה,34.592558,31.417696,34.59686,31.4187,34.5884252,31.4213546,,
927,15431,"בית קפה ""בירנבאום"", רחוב נחלת בנימין 31, תל אביב",,12/3/2020,11:30-13:45,מיקום חולה,34.7706386,32.0662875,34.77046847,32.06627042,,,,
928,15432,סופר פארם קניון עזריאלי מודיעין,,12/3/2020,11:30-12:00,מיקום חולה,35.0078202,31.9006391,34.96353,31.88952,,,,
929,15433," חנות ""מגה ספורט"" ישפרו מודיעין",,12/3/2020,11:30-11:40,מיקום חולה,34.9628105,31.8898011,35.00939,31.89862,,,,
930,15434,הולמס פליס - באר שבע,,12/3/2020,11:30 - 12:30,מיקום חולה,34.78317242,31.24503717,34.79303,31.89525,34.802229,31.2745592,,
931,15435,"שופרסל, רחוב ארלוזורוב 53, תל אביב",,12/3/2020,12:00-13:00,מיקום חולה,34.7790996,32.0861406,34.77869717,32.0860489,,,,
932,15436,"קניון מעלה אדומים, שופרסל ודלתא - מעלה אדומים",,12/3/2020,12:00 - 13:30,מיקום חולה,35.2984768,31.7713271,35.31395,31.78456,,,,
933,15437,"בית כנסת ""אור לשבים"" יהוד",תפילה,12/3/2020,12:30-13:00,מיקום חולה,34.89205,32.03719,34.89169,32.03737,34.85733525,32.0284033,,
934,15438,"חנות BO-E , דיזנגוף 96 תל אביב",,12/3/2020,13:00-13:30,מיקום חולה,34.7741486,32.0787578,34.77407387,32.07864933,,,,
935,15439,"חנות BO-E , דיזנגוף 96 תל אביב",,12/3/2020,13:00-13:30,מיקום חולה,34.7741486,32.0787578,34.77407387,32.07864933,,,,
936,15440,"מוקד טרם, רחוב ז’בוטינסקי 160, בני ברק",,12/3/2020,13:00-13:30,מיקום חולה,34.8379598,32.0924884,34.83818908,32.09262052,,,,
937,15441,"מסעדת ""שווארמה אמיל"", דרך אלנבי 33, חיפה",,12/3/2020,13:00-14:00,מיקום חולה,34.9940907,32.8187756,34.99406042,32.81891057,,,,
938,15442,"בר ""סלון ברלין"", רחוב נג'רה 15, תל אביב",,12/3/2020,13:30-17:30,מיקום חולה,34.7697756,32.0703564,34.80863,32.08413,,,,
939,15443,ארקפה רח' אבן גבירול 70 תל אביב,,12/3/2020,13:30-13:40,מיקום חולה,34.7815399,32.0808965,34.78140444,32.08059841,,,,
940,15444,בר המשבצת - תל אביב - יפו,,12/3/2020,13:45 - 16:00,מיקום חולה,34.7817415,32.0804173,34.80863,32.08413,34.8179533,32.1224653,,
941,15445,"סופר פארם, רחוב ז’בוטינסקי 7, בני ברק",,12/3/2020,14:00-15:00,מיקום חולה,34.8247563,32.0915515,34.82475888,32.0914844,,,,
942,15446,יינות ביתן מתחם mix חדרה,,12/3/2020,14:00-15:00,מיקום חולה,34.928649,32.4383146,34.93042,32.44142,,,,
943,15447,סופר יינון ביתן מתחם מיקס חדרה - חדרה,,12/3/2020,14:00 - 15:00,מיקום חולה,34.928649,32.4383146,34.9306,32.44139004,,,,
944,15448,מתחם ביג פאשן - נצרת,,12/3/2020,15:00 - 16:00,מיקום חולה,35.3003855,32.6957333,35.30176993,32.69655,,,,
945,15449,"משביר מחסני הצרכן מרכז מסחרי מבנה ב""ש - באר שבע",,12/3/2020,15:00 - 15:30,מיקום חולה,34.773727,31.238422,34.79079,31.23616,,,,
946,15450,H&O מרכז ביג - באר שבע,,12/3/2020,15:00 - 16:00,מיקום חולה,34.8106661,31.2417806,34.79079,31.23616,,,,
947,15451,מתחם ביג פאשן - נצרת,,12/3/2020,15:00 - 13:00,מיקום חולה,35.3003855,32.6957333,35.30176993,32.69655,,,,
948,15452,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,12/3/2020,15:45-16:10,מיקום חולה,34.8398083,32.0779264,34.8398648,32.07777523,,,,
949,15453,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,12/3/2020,16:00-16:30,מיקום חולה,35.16543024,31.77357283,35.21116548,31.77984134,,,,
950,15454,קבלת פנים באירוע משפחתי במרכז ציפורי יער ירושלים,,12/3/2020,16:00-16:30,מיקום חולה,35.16620271,31.77266073,35.21116548,31.77984134,,,,
951,15455,"חנות בלונים תחנה מרכזית ב""ש ליד חנות סטימצקי - באר שבע",,12/3/2020,16:00 - 16:30,מיקום חולה,34.79538146,31.24382522,34.79079,31.23616,,,,
952,15456,מיון ביח' העמק - עפולה,,12/3/2020,16:00 - 18:00,מיקום חולה,35.3160576,32.6208532,35.3102,32.61944,35.313845,32.621325,,
953,15457,מקווה מרכזי כפר חב''ד,,12/3/2020,16:15-17:15,מיקום חולה,34.8516028,31.9880811,34.85006,31.99031,,,,
954,15458,"בית כנסת ""היכל מאיר"", רח' נורדאו 35, בני ברק",,12/3/2020,16:30-17:30,מיקום חולה,34.83515243,32.09436435,34.83522094,32.09438634,,,,
955,15459,חנות פרחי טיב תחנה מרכזית - באר שבע,,12/3/2020,16:30 - 17:00,מיקום חולה,34.7961416,31.2441962,34.79666,31.243,,,,
956,15460,"מלר""ד נשים מרכז רפואי העמק",,12/3/2020,17:00-17:45,מיקום חולה,35.3165964,32.6210762,35.31583003,32.61887007,,,,
957,15461,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,12/3/2020,17:00-18:30,מיקום חולה,35.1032978,31.8035901,35.10338624,31.80347925,,,,
958,15462,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,12/3/2020,17:00-18:30,מיקום חולה,35.1032978,31.8035901,35.10338624,31.80347925,,,,
959,15463,בית כנסת - בני ברק,,12/3/2020,17:00 - 19:00,מיקום חולה,34.83587191,32.07947651,34.8245,32.09012,34.82907148,32.0875674,34.8348101,32.0834453
960,15464,בית כנסת - בני ברק,,12/3/2020,17:00 - 19:00,מיקום חולה,34.83587191,32.07945833,34.8245,32.09012,34.82907148,32.0875674,34.8348101,32.0834453
961,15465,בית הכנסת 'אוהלי יוסף ושרה'  יצחק טוניק בירושלים,,12/3/2020,17:15-18:30,מיקום חולה,35.2533911,31.8195152,34.85465,32.06587,,,,
